week_number,day_of_week_name,pickup_neighborhood,demand,est_real_demand,drivers_needed,drivers_needed_pred
38,Tuesday,Airport,8.5,14927.785,1370,2051.664083447679
38,Tuesday,Battery Park City-Lower Manhattan,12.333333333333334,21659.923333333336,1987,1596.6470330879788
38,Tuesday,Brooklyn Heights-Cobble Hill,1.0,1756.21,161,229.2843482940106
38,Tuesday,Bushwick South,1.0,1756.21,161,174.2722333685111
38,Tuesday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,161,269.2667993503084
38,Tuesday,Chinatown,4.0,7024.84,644,879.5734298713571
38,Tuesday,Clinton,15.0,26343.15,2417,2156.5371883767366
38,Tuesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1.0,1756.21,161,321.0597034205657
38,Tuesday,East Elmhurst,1.0,1756.21,161,166.53540278604655
38,Tuesday,East Harlem North,1.0,1756.21,161,236.27299935555376
38,Tuesday,East Harlem South,4.0,7024.84,644,451.5308885047567
38,Tuesday,East Village,10.0,17562.1,1611,1682.5869423033423
38,Tuesday,East Williamsburg,2.0,3512.42,322,253.64458010601135
38,Tuesday,Flatbush,1.0,1756.21,161,172.51296526706068
38,Tuesday,Fort Greene,2.0,3512.42,322,190.2803939920922
38,Tuesday,Gramercy,10.0,17562.1,1611,1594.6095964681997
38,Tuesday,Hamilton Heights,1.0,1756.21,161,183.24013164326115
38,Tuesday,Hudson Yards-Chelsea-Flatiron-Union Square,22.116666666666667,38841.51116666667,3563,3206.691568613015
38,Tuesday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,161,339.5825990589352
38,Tuesday,Lenox Hill-Roosevelt Island,15.5,27221.255,2497,2085.5992795035445
38,Tuesday,Lincoln Square,15.333333333333334,26928.553333333333,2471,2072.530121330745
38,Tuesday,Lower East Side,1.0,1756.21,161,400.3052588529581
38,Tuesday,Midtown-Midtown South,31.166666666666668,54735.21166666667,5022,4321.17516785526
38,Tuesday,Morningside Heights,6.0,10537.26,967,662.6098964538716
38,Tuesday,Murray Hill-Kips Bay,18.0,31611.78,2900,2240.650835292429
38,Tuesday,Old Astoria,1.0,1756.21,161,176.73011624108275
38,Tuesday,Prospect Heights,1.0,1756.21,161,185.2660798367247
38,Tuesday,SoHo-TriBeCa-Civic Center-Little Italy,13.833333333333334,24294.238333333335,2229,2380.927655286657
38,Tuesday,Turtle Bay-East Midtown,16.4,28801.843999999997,2642,2692.953512991925
38,Tuesday,Upper East Side-Carnegie Hill,17.0,29855.57,2739,2746.5902095245933
38,Tuesday,Upper West Side,11.0,19318.31,1772,2161.3780784070086
38,Tuesday,Washington Heights South,1.0,1756.21,161,179.8232667825391
38,Tuesday,West Village,11.0,19318.31,1772,2617.850746564373
38,Tuesday,Yorkville,9.0,15805.89,1450,1437.2438170226976
38,Tuesday,park-cemetery-etc-Manhattan,6.0,10537.26,967,1045.6734063868605
38,Wednesday,Airport,8.0,14049.68,1289,1961.1307042764377
38,Wednesday,Battery Park City-Lower Manhattan,13.0,22830.73,2095,1608.2163805323344
38,Wednesday,Bayside-Bayside Hills,1.0,1756.21,161,169.15567867271184
38,Wednesday,Brooklyn Heights-Cobble Hill,1.0,1756.21,161,222.6211855557758
38,Wednesday,Carroll Gardens-Columbia Street-Red Hook,4.0,7024.84,644,304.80452485107446
38,Wednesday,Central Harlem North-Polo Grounds,1.0,1756.21,161,174.11580350838895
38,Wednesday,Chinatown,5.0,8781.05,806,1066.9025278110448
38,Wednesday,Clinton,16.833333333333332,29562.868333333332,2712,2177.680076244492
38,Wednesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3.0,5268.63,483,358.9758546065852
38,Wednesday,East Harlem North,1.0,1756.21,161,264.1401744454465
38,Wednesday,East Harlem South,2.0,3512.42,322,490.4739082424904
38,Wednesday,East Village,10.833333333333334,19025.608333333334,1745,1710.0545506627734
38,Wednesday,Forest Hills,2.0,3512.42,322,183.05147586905505
38,Wednesday,Fort Greene,1.0,1756.21,161,204.01845640002156
38,Wednesday,Gramercy,10.0,17562.1,1611,1655.7473190028325
38,Wednesday,Hudson Yards-Chelsea-Flatiron-Union Square,16.416666666666668,28831.11416666667,2645,3198.3996764496505
38,Wednesday,Hunters Point-Sunnyside-West Maspeth,5.0,8781.05,806,364.8787547112093
38,Wednesday,Lenox Hill-Roosevelt Island,15.5,27221.255,2497,2088.893652108612
38,Wednesday,Lincoln Square,11.0,19318.31,1772,2074.6985945726024
38,Wednesday,Lower East Side,5.0,8781.05,806,386.85567312303255
38,Wednesday,Midtown-Midtown South,29.233333333333334,51339.87233333333,4710,4288.438001580461
38,Wednesday,Morningside Heights,4.0,7024.84,644,661.1007807847634
38,Wednesday,Murray Hill-Kips Bay,13.5,23708.835,2175,2168.82793390038
38,Wednesday,Old Astoria,1.0,1756.21,161,180.6059966011144
38,Wednesday,Park Slope-Gowanus,1.0,1756.21,161,221.19344398251803
38,Wednesday,Queensbridge-Ravenswood-Long Island City,2.0,3512.42,322,217.72530317851044
38,Wednesday,SoHo-TriBeCa-Civic Center-Little Italy,15.5,27221.255,2497,2354.121377789394
38,Wednesday,Steinway,1.0,1756.21,161,158.0479004742743
38,Wednesday,Turtle Bay-East Midtown,12.5,21952.625,2014,2709.0846259439654
38,Wednesday,Upper East Side-Carnegie Hill,17.5,30733.675,2820,2711.4793547260037
38,Wednesday,Upper West Side,16.333333333333332,28684.763333333332,2632,2195.847271179184
38,Wednesday,West Village,16.5,28977.465,2658,2720.482678604978
38,Wednesday,Yorkville,9.0,15805.89,1450,1571.657941795453
38,Wednesday,park-cemetery-etc-Manhattan,6.0,10537.26,967,991.7295087093652
39,Friday,Airport,9.0,15805.89,1450,1860.761862718988
39,Friday,Astoria,1.0,1756.21,161,301.1533898789575
39,Friday,Baisley Park,1.0,1756.21,161,171.52168651190385
39,Friday,Battery Park City-Lower Manhattan,9.5,16683.995,1531,1631.087385788824
39,Friday,Carroll Gardens-Columbia Street-Red Hook,3.0,5268.63,483,328.6027775998771
39,Friday,Central Harlem South,1.0,1756.21,161,286.97140666155417
39,Friday,Chinatown,2.0,3512.42,322,1166.2193502046534
39,Friday,Clinton,18.0,31611.78,2900,2232.618937225374
39,Friday,East Harlem North,1.0,1756.21,161,299.03414922040054
39,Friday,East Harlem South,1.0,1756.21,161,539.7066419299861
39,Friday,East Village,10.0,17562.1,1611,1885.2443332432097
39,Friday,Forest Hills,1.0,1756.21,161,182.04610536273668
39,Friday,Gramercy,11.333333333333334,19903.713333333333,1826,1746.3411082537916
39,Friday,Hudson Yards-Chelsea-Flatiron-Union Square,20.75,36441.3575,3343,3462.175222126793
39,Friday,Hunters Point-Sunnyside-West Maspeth,3.0,5268.63,483,388.22657902493887
39,Friday,Jackson Heights,1.0,1756.21,161,186.85683217814048
39,Friday,Lenox Hill-Roosevelt Island,18.0,31611.78,2900,2221.866902976
39,Friday,Lincoln Square,17.5,30733.675,2820,2240.431773543226
39,Friday,Lower East Side,2.0,3512.42,322,427.4424687087045
39,Friday,Manhattanville,1.0,1756.21,161,203.8048795262196
39,Friday,Midtown-Midtown South,25.316666666666666,44461.38316666667,4079,4255.235918558397
39,Friday,Morningside Heights,8.0,14049.68,1289,790.8239860100633
39,Friday,Murray Hill-Kips Bay,10.0,17562.1,1611,2260.435895536578
39,Friday,North Side-South Side,2.0,3512.42,322,392.1029978551488
39,Friday,Park Slope-Gowanus,2.0,3512.42,322,249.83874580613283
39,Friday,SoHo-TriBeCa-Civic Center-Little Italy,19.166666666666668,33660.69166666667,3088,2504.430781385305
39,Friday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,337.58027345606126
39,Friday,Turtle Bay-East Midtown,16.416666666666668,28831.11416666667,2645,2678.0101870786384
39,Friday,Upper East Side-Carnegie Hill,18.333333333333332,32197.18333333333,2954,2731.3981737648774
39,Friday,Upper West Side,13.0,22830.73,2095,2202.7534793594014
39,Friday,West Village,20.833333333333332,36587.70833333333,3357,2961.777775472659
39,Friday,Yorkville,7.0,12293.470000000001,1128,1710.4289228730115
39,Friday,park-cemetery-etc-Manhattan,5.0,8781.05,806,965.749561776076
39,Monday,Airport,8.333333333333334,14635.083333333334,1343,2051.475331602064
39,Monday,Astoria,1.0,1756.21,161,292.113201175095
39,Monday,Battery Park City-Lower Manhattan,8.0,14049.68,1289,1457.0591207749644
39,Monday,Central Harlem South,3.0,5268.63,483,286.74969137009026
39,Monday,Chinatown,3.0,5268.63,483,786.8918357105753
39,Monday,Clinton,10.5,18440.205,1692,1968.3548271692573
39,Monday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3.0,5268.63,483,349.1497561208531
39,Monday,East Harlem North,1.0,1756.21,161,272.3335445102817
39,Monday,East Village,8.5,14927.785,1370,1529.8399207375428
39,Monday,East Williamsburg,1.0,1756.21,161,203.516808840602
39,Monday,Gramercy,8.0,14049.68,1289,1500.1959816736291
39,Monday,Greenpoint,1.0,1756.21,161,229.05814820057756
39,Monday,Hudson Yards-Chelsea-Flatiron-Union Square,22.166666666666668,38929.32166666667,3571,3095.691016396103
39,Monday,Hunters Point-Sunnyside-West Maspeth,2.0,3512.42,322,377.4917135485703
39,Monday,Jackson Heights,1.0,1756.21,161,196.84406076761616
39,Monday,Jamaica Estates-Holliswood,1.0,1756.21,161,183.0770972763438
39,Monday,Kensington-Ocean Parkway,1.0,1756.21,161,181.19957400977887
39,Monday,Lenox Hill-Roosevelt Island,15.5,27221.255,2497,2012.619297754327
39,Monday,Lincoln Square,14.0,24586.940000000002,2256,1985.8241231228465
39,Monday,Lower East Side,3.0,5268.63,483,378.8586391985401
39,Monday,Manhattanville,1.0,1756.21,161,207.3893379156752
39,Monday,Midtown-Midtown South,23.983333333333334,42119.76983333334,3864,4145.893003911609
39,Monday,Morningside Heights,6.0,10537.26,967,705.26664351603
39,Monday,Murray Hill-Kips Bay,14.5,25465.045000000002,2336,1949.0926696492388
39,Monday,North Side-South Side,1.0,1756.21,161,331.75693443211617
39,Monday,Park Slope-Gowanus,1.0,1756.21,161,233.78060760665215
39,Monday,SoHo-TriBeCa-Civic Center-Little Italy,18.333333333333332,32197.18333333333,2954,2208.920485060299
39,Monday,Steinway,1.0,1756.21,161,171.14042736995194
39,Monday,Stuyvesant Town-Cooper Village,3.0,5268.63,483,303.1277417377651
39,Monday,Turtle Bay-East Midtown,16.833333333333332,29562.868333333332,2712,2544.164227101888
39,Monday,Upper East Side-Carnegie Hill,20.833333333333336,36587.708333333336,3357,2564.4645121767862
39,Monday,Upper West Side,14.25,25025.9925,2296,2000.5306842010336
39,Monday,West Village,16.0,28099.36,2578,2670.324501895245
39,Monday,Woodside,1.0,1756.21,161,180.31902811474612
39,Monday,Yorkville,9.0,15805.89,1450,1403.5723418467355
39,Monday,park-cemetery-etc-Manhattan,5.0,8781.05,806,833.5071533595966
39,Monday,park-cemetery-etc-Queens,1.0,1756.21,161,180.97058217912968
39,Saturday,Airport,10.5,18440.205,1692,1710.860267610537
39,Saturday,Astoria,1.0,1756.21,161,344.7131176147424
39,Saturday,Battery Park City-Lower Manhattan,7.25,12732.522500000001,1168,1626.9495521037124
39,Saturday,Bedford,1.0,1756.21,161,206.51066852918396
39,Saturday,Carroll Gardens-Columbia Street-Red Hook,3.0,5268.63,483,378.2236235801323
39,Saturday,Central Harlem South,1.0,1756.21,161,375.8983165389274
39,Saturday,Chinatown,7.5,13171.575,1208,1393.7104567139509
39,Saturday,Clinton,12.0,21074.52,1933,2318.10095388251
39,Saturday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5.0,8781.05,806,452.2806908062824
39,Saturday,East Elmhurst,1.0,1756.21,161,198.4427867280906
39,Saturday,East Harlem North,2.0,3512.42,322,330.8226870276137
39,Saturday,East Harlem South,5.0,8781.05,806,543.6732721181575
39,Saturday,East Village,15.25,26782.2025,2457,2075.7862787172144
39,Saturday,East Williamsburg,3.0,5268.63,483,275.105185882301
39,Saturday,Elmhurst,1.0,1756.21,161,215.8850667405743
39,Saturday,Flushing,1.0,1756.21,161,195.1645508693469
39,Saturday,Gramercy,17.5,30733.675,2820,1832.237851552776
39,Saturday,Greenpoint,3.0,5268.63,483,305.730750212146
39,Saturday,Hudson Yards-Chelsea-Flatiron-Union Square,21.666666666666668,38051.21666666667,3491,3399.7995004833847
39,Saturday,Hunters Point-Sunnyside-West Maspeth,4.0,7024.84,644,484.3727916038417
39,Saturday,Lenox Hill-Roosevelt Island,18.0,31611.78,2900,2139.1421694814144
39,Saturday,Lincoln Square,13.333333333333334,23416.133333333335,2148,2200.528183590362
39,Saturday,Lower East Side,5.0,8781.05,806,643.5469339115137
39,Saturday,Midtown-Midtown South,23.916666666666668,42002.68916666667,3853,4172.603371026505
39,Saturday,Morningside Heights,5.0,8781.05,806,760.9009946667129
39,Saturday,Murray Hill-Kips Bay,14.583333333333334,25611.395833333336,2350,2243.822597209515
39,Saturday,North Side-South Side,4.0,7024.84,644,597.2585009798487
39,Saturday,Park Slope-Gowanus,1.0,1756.21,161,327.62890948522715
39,Saturday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,161,254.06736891996152
39,Saturday,SoHo-TriBeCa-Civic Center-Little Italy,18.833333333333332,33075.28833333333,3034,2463.212048171578
39,Saturday,Steinway,1.0,1756.21,161,208.2662672049391
39,Saturday,Stuyvesant Town-Cooper Village,3.0,5268.63,483,419.1829743016504
39,Saturday,Turtle Bay-East Midtown,14.0,24586.940000000002,2256,2577.3799082454057
39,Saturday,Upper East Side-Carnegie Hill,11.833333333333334,20781.818333333336,1907,2626.6857010172525
39,Saturday,Upper West Side,10.333333333333334,18147.503333333334,1665,2262.805765868023
39,Saturday,Washington Heights South,2.0,3512.42,322,222.84716625558795
39,Saturday,West Village,15.666666666666668,27513.95666666667,2524,2957.0462126482867
39,Saturday,Yorkville,11.333333333333334,19903.713333333333,1826,1728.2136329428183
39,Saturday,park-cemetery-etc-Manhattan,2.0,3512.42,322,992.2088702268296
39,Sunday,Airport,13.5,23708.835,2175,1897.7954225294384
39,Sunday,Astoria,2.0,3512.42,322,374.5434280965064
39,Sunday,Battery Park City-Lower Manhattan,8.0,14049.68,1289,1417.832620107883
39,Sunday,Briarwood-Jamaica Hills,1.0,1756.21,161,208.1425203769098
39,Sunday,Brooklyn Heights-Cobble Hill,3.0,5268.63,483,302.4899167870493
39,Sunday,Bushwick South,1.0,1756.21,161,218.6459864797464
39,Sunday,Chinatown,12.5,21952.625,2014,1271.638724061466
39,Sunday,Clinton,15.666666666666666,27513.956666666665,2524,2176.430424279544
39,Sunday,Clinton Hill,1.0,1756.21,161,243.95247391241236
39,Sunday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2.0,3512.42,322,455.06963386457176
39,Sunday,East Harlem North,3.0,5268.63,483,330.50384777890406
39,Sunday,East Harlem South,3.0,5268.63,483,549.7787428454182
39,Sunday,East Village,16.333333333333332,28684.763333333332,2632,2058.175262355906
39,Sunday,East Williamsburg,1.0,1756.21,161,256.59914557170225
39,Sunday,Elmhurst,2.0,3512.42,322,237.4438707474374
39,Sunday,Gramercy,9.0,15805.89,1450,1671.0419386056783
39,Sunday,Greenpoint,3.0,5268.63,483,315.55259605772704
39,Sunday,Hudson Yards-Chelsea-Flatiron-Union Square,23.833333333333332,41856.33833333333,3840,3236.4679826523943
39,Sunday,Hunters Point-Sunnyside-West Maspeth,2.0,3512.42,322,443.80959307509113
39,Sunday,Lenox Hill-Roosevelt Island,10.0,17562.1,1611,1970.4563487584417
39,Sunday,Lincoln Square,9.5,16683.995,1531,2008.7572839319564
39,Sunday,Lower East Side,3.0,5268.63,483,559.9391185616311
39,Sunday,Manhattanville,1.0,1756.21,161,245.4111545784174
39,Sunday,Midtown-Midtown South,25.266666666666666,44373.57266666667,4071,3981.809541295206
39,Sunday,Morningside Heights,7.0,12293.470000000001,1128,768.8948147059949
39,Sunday,Murray Hill-Kips Bay,13.0,22830.73,2095,2136.777975257808
39,Sunday,North Side-South Side,6.0,10537.26,967,580.9561321550456
39,Sunday,Old Astoria,1.0,1756.21,161,237.1633448045918
39,Sunday,Park Slope-Gowanus,2.0,3512.42,322,313.2152838262169
39,Sunday,Prospect Heights,2.0,3512.42,322,247.0319137364448
39,Sunday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,161,248.20122991206503
39,Sunday,SoHo-TriBeCa-Civic Center-Little Italy,13.0,22830.73,2095,2431.8855136692937
39,Sunday,Steinway,1.0,1756.21,161,213.30019843697676
39,Sunday,Stuyvesant Town-Cooper Village,3.0,5268.63,483,410.6888742218147
39,Sunday,Turtle Bay-East Midtown,19.333333333333332,33953.39333333333,3115,2462.078835529672
39,Sunday,Upper East Side-Carnegie Hill,18.0,31611.78,2900,2397.04912748744
39,Sunday,Upper West Side,13.666666666666666,24001.536666666667,2202,2165.090551374537
39,Sunday,West Village,18.03333333333333,31670.32033333333,2906,2896.2454514628894
39,Sunday,Yorkville,10.0,17562.1,1611,1548.1924732458972
39,Sunday,park-cemetery-etc-Manhattan,7.0,12293.470000000001,1128,915.761594262971
39,Thursday,Airport,13.5,23708.835,2175,1938.1366265388444
39,Thursday,Battery Park City-Lower Manhattan,11.0,19318.31,1772,1649.7804252941985
39,Thursday,Brooklyn Heights-Cobble Hill,1.0,1756.21,161,248.2025441844621
39,Thursday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,161,348.31821836833103
39,Thursday,Central Harlem South,2.0,3512.42,322,289.9941636210742
39,Thursday,Chinatown,3.0,5268.63,483,1042.4247555458016
39,Thursday,Clinton,10.666666666666666,18732.906666666666,1719,2158.9385400327983
39,Thursday,East Harlem South,10.0,17562.1,1611,593.6935424505161
39,Thursday,East Village,13.0,22830.73,2095,1782.348682775672
39,Thursday,East Williamsburg,1.0,1756.21,161,223.57528232095564
39,Thursday,Elmhurst-Maspeth,1.0,1756.21,161,215.0940949881534
39,Thursday,Gramercy,11.0,19318.31,1772,1690.5504838268075
39,Thursday,Greenpoint,1.0,1756.21,161,249.65533633147743
39,Thursday,Hudson Yards-Chelsea-Flatiron-Union Square,19.366666666666667,34011.93366666667,3120,3419.907764330283
39,Thursday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,161,392.56192629755446
39,Thursday,Kensington-Ocean Parkway,1.0,1756.21,161,194.60304232331427
39,Thursday,Lenox Hill-Roosevelt Island,12.5,21952.625,2014,2135.80144740908
39,Thursday,Lincoln Square,19.0,33367.99,3061,2242.763706243309
39,Thursday,Lower East Side,2.0,3512.42,322,440.0589237685615
39,Thursday,Midtown-Midtown South,20.366666666666667,35768.14366666667,3281,4340.366984210918
39,Thursday,Morningside Heights,5.0,8781.05,806,793.3125227626879
39,Thursday,Murray Hill-Kips Bay,11.0,19318.31,1772,2356.666431576504
39,Thursday,Park Slope-Gowanus,1.0,1756.21,161,252.5214010694856
39,Thursday,SoHo-TriBeCa-Civic Center-Little Italy,17.0,29855.57,2739,2517.059786332239
39,Thursday,Soundview-Castle Hill-Clason Point-Harding Park,1.0,1756.21,161,200.47771812340088
39,Thursday,South Ozone Park,1.0,1756.21,161,190.26849732639533
39,Thursday,Steinway,1.0,1756.21,161,191.9637337197891
39,Thursday,Turtle Bay-East Midtown,20.5,36002.305,3303,2788.017369121329
39,Thursday,Upper East Side-Carnegie Hill,18.833333333333332,33075.28833333333,3034,2849.3801061925465
39,Thursday,Upper West Side,14.5,25465.045000000002,2336,2281.195883717646
39,Thursday,Washington Heights South,1.0,1756.21,161,217.3034606516113
39,Thursday,West Village,20.566666666666666,36119.38566666667,3314,2930.285958119362
39,Thursday,Woodside,1.0,1756.21,161,201.45394234637013
39,Thursday,Yorkville,6.5,11415.365,1047,1663.7776612261212
39,Thursday,park-cemetery-etc-Manhattan,5.0,8781.05,806,971.1308586786568
39,Thursday,park-cemetery-etc-Queens,1.0,1756.21,161,207.28397590385737
39,Tuesday,Airport,10.5,18440.205,1692,1964.2864754327152
39,Tuesday,Astoria,4.0,7024.84,644,255.9497004989017
39,Tuesday,Battery Park City-Lower Manhattan,11.5,20196.415,1853,1550.4914062502298
39,Tuesday,Bedford,1.0,1756.21,161,148.09219813550058
39,Tuesday,Brooklyn Heights-Cobble Hill,1.0,1756.21,161,217.6308639393885
39,Tuesday,Central Harlem South,1.0,1756.21,161,245.38944183806836
39,Tuesday,Chinatown,5.0,8781.05,806,804.6209522698003
39,Tuesday,Clinton,11.0,19318.31,1772,2095.9410779790423
39,Tuesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1.0,1756.21,161,306.1419231188923
39,Tuesday,East Harlem North,2.0,3512.42,322,225.70527662091132
39,Tuesday,East Harlem South,2.0,3512.42,322,480.29506258998754
39,Tuesday,East Village,5.0,8781.05,806,1593.0770247856042
39,Tuesday,Forest Hills,1.0,1756.21,161,168.04963695322218
39,Tuesday,Fort Greene,1.0,1756.21,161,165.58724138605257
39,Tuesday,Gramercy,7.0,12293.470000000001,1128,1510.0383177338558
39,Tuesday,Hudson Yards-Chelsea-Flatiron-Union Square,18.833333333333332,33075.28833333333,3034,3256.264640111567
